,latitude,longitude,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,municipality,neighborhood,newDevelopment,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url,parkingSpace
172,44.406353,8.93062,Piazza San Bernardo s.c.n,1,it,{'typology': 'flat'},645,Centro Est,0,Piazza San Bernardo 70 mq,5,1,0,1,1,0,Genova,Prè-Molo-Maddalena,0,22,sale,148000,2114,16010259,flat,Genova,3,1,70,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Piazza San Bernardo s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e0/b3/ae/188339058.jpg,https://www.idealista.it/immobile/16010259/,0
173,44.408941,8.933223,"Via David Chiossone, 8",1,it,{'typology': 'flat'},649,Centro Est,0,-2530641,5,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,11,sale,119000,2975,17120227,flat,Genova,2,1,40,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via David Chiossone, 8'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/84/72/67/209278081.jpg,https://www.idealista.it/immobile/17120227/,0
174,44.408583,8.943848,Via San Vincenzo,1,it,{'typology': 'flat'},650,Centro Est,0,Apa1441 (67317641),1,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,13,sale,105000,1567,14249906,flat,Genova,5,0,67,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via San Vincenzo'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d2/e0/31/165489335.jpg,https://www.idealista.it/immobile/14249906/,0
175,44.410023,8.940188,"Via dei Santi Giacomo e Filippo, 15",2,it,{'typology': 'flat'},652,Centro Est,0,"Genova, Giac&FilippoVRG",6,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,15,sale,470000,2136,16756265,flat,Genova,6,1,220,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via dei Santi Giacomo e Filippo, 15'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/80/0a/6c/202080348.jpg,https://www.idealista.it/immobile/16756265/,0
176,44.398745,8.940811,Via Milazzo,1,it,{'typology': 'flat'},652,Centro Est,0,2051972 (2580033),0,1,0,1,1,0,Genova,Carignano,0,23,sale,335000,3045,17770421,flat,Genova,4,0,110,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Milazzo'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/de/d2/35/222665770.jpg,https://www.idealista.it/immobile/17770421/,0
177,44.40565,8.946256,Via Asolone s.c.n,1,it,{'typology': 'flat'},654,Medio Levante,0,,5,0,0,1,1,0,Genova,Foce,0,15,sale,105000,1500,15656798,flat,Genova,4,1,70,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Asolone s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a3/18/14/181360677.jpg,https://www.idealista.it/immobile/15656798/,0
178,44.409738,8.934843,Piazza Piccapietra,1,it,{'typology': 'flat'},659,Centro Est,0,42,1,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,12,sale,215000,2688,17236926,flat,Genova,0,0,80,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Piazza Piccapietra'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/52/7a/29/211556461.jpg,https://www.idealista.it/immobile/17236926/,0
179,44.398553,8.940297,quartiere Carignano,2,it,{'typology': 'flat'},661,Centro Est,0,-54271515,1,0,0,,1,0,Genova,Carignano,0,12,sale,360000,2571,16824442,flat,Genova,8,0,140,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/2d/5a/80/203238341.jpg,https://www.idealista.it/immobile/16824442/,0
180,44.410036,8.935583,"Piazza del Portello, Genova, GE",3,it,"{'subTypology': 'duplex', 'typology': 'flat'}",669,Centro Est,0,,2,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,21,sale,415000,2643,15782455,duplex,Genova,5,0,157,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento su due piani in Piazza del Portello, Genova, GE'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/bd/60/f5/183512165.jpg,https://www.idealista.it/immobile/15782455/,1
181,44.40675,8.945956,Centro,1,it,{'typology': 'flat'},670,Medio Levante,0,,1,0,0,1,0,0,Genova,Foce,0,1,sale,200000,2222,17783223,flat,Genova,3,0,90,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Centro'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/05/01/ae/222899888.jpg,https://www.idealista.it/immobile/17783223/,0
182,44.409813,8.941938,quartiere Castelletto,1,it,{'typology': 'flat'},678,Centro Est,0,CENTRO (55252091),6,0,0,1,1,0,Genova,Castelletto,0,18,sale,155000,2067,17703911,flat,Genova,3,0,75,renew,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0f/08/db/221392643.jpg,https://www.idealista.it/immobile/17703911/,0
183,44.407883,8.931301,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},678,Centro Est,0,8998,1,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,21,sale,80000,909,17407182,flat,Genova,6,0,88,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/76/16/1a/215065920.jpg,https://www.idealista.it/immobile/17407182/,0
184,44.410456,8.939003,"Via assarotti, 9",1,it,{'typology': 'flat'},684,Centro Est,0,R (53077853),2,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,34,sale,260000,4727,16325474,flat,Genova,4,1,55,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via assarotti, 9'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f0/b6/70/195289448.jpg,https://www.idealista.it/immobile/16325474/,0
185,44.410336,8.936283,quartiere Prè-Molo-Maddalena,1,it,"{'subTypology': 'studio', 'typology': 'flat'}",686,Centro Est,0,-54944971,2,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,14,sale,320000,3765,15642844,studio,Genova,1,0,85,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Monolocale'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/79/e5/6d/181121200.jpg,https://www.idealista.it/immobile/15642844/,0
186,44.408145,8.945084,quartiere San Vincenzo-Portoria,1,it,{'typology': 'flat'},690,Centro Est,0,-54653589,0,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,8,sale,285000,3800,17780083,flat,Genova,4,0,75,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0f/8c/b3/222853035.jpg,https://www.idealista.it/immobile/17780083/,0
187,44.408388,8.931615,Via David Chiossone,2,it,{'typology': 'flat'},693,Centro Est,0,23 (46235310),4,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,10,sale,320000,2286,8722188,flat,Genova,5,0,140,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via David Chiossone'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fe/d8/41/203675844.jpg,https://www.idealista.it/immobile/8722188/,0
188,44.410565,8.938956,"Passo Palestro, Genova, GE",2,it,{'typology': 'flat'},696,Centro Est,0,,2,0,0,1,0,0,Genova,Castelletto,0,15,sale,335000,1763,16694027,flat,Genova,9,0,190,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Passo Palestro, Genova, GE'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3a/9d/c2/200561742.jpg,https://www.idealista.it/immobile/16694027/,0
189,44.410488,8.939842,Via Serra,2,it,{'typology': 'flat'},697,Centro Est,0,-2427294,1,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,29,sale,345000,2464,16223065,flat,Genova,8,0,140,,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Serra'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fb/fe/16/192336835.jpg,https://www.idealista.it/immobile/16223065/,1
190,44.410562,8.939167,"Via Assarotti, 18 /A",2,it,{'typology': 'flat'},698,Centro Est,0,21611009-1627 (69186818),1,0,0,0,1,0,Genova,Castelletto,0,22,sale,148000,1480,15195508,flat,Genova,5,1,100,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Assarotti, 18 /A'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/06/b5/d4/208643652.jpg,https://www.idealista.it/immobile/15195508/,0
191,44.408005,8.931099,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},699,Centro Est,0,R151,5,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,14,sale,650000,4333,8831107,flat,Genova,8,0,150,,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a1/6d/f4/93854140.jpg,https://www.idealista.it/immobile/8831107/,0
192,44.40974,8.933737,Via della Maddalena,2,it,{'typology': 'flat'},700,Centro Est,0,16 (74770808),1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,9,sale,168000,1867,17418735,flat,Genova,4,0,90,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via della Maddalena'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a3/df/2c/215291484.jpg,https://www.idealista.it/immobile/17418735/,0
193,44.399325,8.943775,Viale delle Brigate Partigiane,2,it,{'typology': 'flat'},708,Medio Levante,0,V046 (2571996),1,0,0,1,1,0,Genova,Foce,0,18,sale,350000,1944,17659924,flat,Genova,6,0,180,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Viale delle Brigate Partigiane'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ec/41/bd/220561515.jpg,https://www.idealista.it/immobile/17659924/,0
194,44.409568,8.933155,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},709,Centro Est,0,-54148129,2,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,11,sale,220000,3793,11161902,flat,Genova,3,0,58,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/37/b1/b3/192325917.jpg,https://www.idealista.it/immobile/11161902/,0
195,44.408983,8.932101,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},711,Centro Est,0,CS105 (54450531),4,0,0,0,1,1,Genova,Prè-Molo-Maddalena,0,18,sale,145000,1169,16171818,flat,Genova,4,0,124,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/97/df/9c/191456973.jpg,https://www.idealista.it/immobile/16171818/,0
196,44.406955,8.930056,"Via dei Giustiniani, 18",2,it,{'typology': 'flat'},712,Centro Est,0,21711201-136,2,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,65,sale,395000,1955,17498299,flat,Genova,6,1,202,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via dei Giustiniani, 18'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5e/e5/dc/216958502.jpg,https://www.idealista.it/immobile/17498299/,0
197,44.410613,8.940438,quartiere Castelletto,2,it,{'typology': 'flat'},721,Centro Est,0,CENTRO (55275568),5,0,0,1,1,0,Genova,Castelletto,0,19,sale,335000,2680,17806699,flat,Genova,5,0,125,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0b/0b/de/223342713.jpg,https://www.idealista.it/immobile/17806699/,0
198,44.410726,8.939817,Via Goito,1,it,{'typology': 'flat'},723,Centro Est,0,Goito14,0,0,0,0,1,0,Genova,Castelletto,0,9,sale,150000,3409,17692632,flat,Genova,0,0,44,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Goito'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/04/2c/57/221201212.jpg,https://www.idealista.it/immobile/17692632/,0
199,44.409158,8.932088,"Vico della Neve, 8",2,it,{'typology': 'flat'},726,Centro Est,0,-2451728,3,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,17,sale,145000,1318,16484634,flat,Genova,7,1,110,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico della Neve, 8'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5f/0c/68/203678246.jpg,https://www.idealista.it/immobile/16484634/,0
200,44.410338,8.934643,Piazza Piccapietra,1,it,{'typology': 'flat'},727,Centro Est,0,VENDITA BILOCALE PICCAPIETRA (2151211),8,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,13,sale,190000,3800,13751221,flat,Genova,2,0,50,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Piazza Piccapietra'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5d/eb/5d/178394218.jpg,https://www.idealista.it/immobile/13751221/,0
201,44.405025,8.929117,Via di Santa Croce s.c.n,1,it,{'typology': 'flat'},728,Centro Est,0,3356409511 (54893377),2,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,8,sale,190000,2111,15251853,flat,Genova,6,1,90,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via di Santa Croce s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/31/0d/91/174412935.jpg,https://www.idealista.it/immobile/15251853/,0
202,44.398032,8.940794,quartiere Carignano,2,it,{'typology': 'flat'},728,Centro Est,0,CARIGNANO (55252765),3,0,0,1,1,0,Genova,Carignano,0,21,sale,265000,3118,17686944,flat,Genova,3,0,85,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/9f/82/f8/221088169.jpg,https://www.idealista.it/immobile/17686944/,0
203,44.403218,8.947281,Corte Lambruschini,1,it,{'typology': 'flat'},729,Medio Levante,0,Corte Lambruschini (73879022),11,0,0,1,1,0,Genova,Foce,0,2,sale,160000,2462,17120292,flat,Genova,3,0,65,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corte Lambruschini'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/21/18/62/209278788.jpg,https://www.idealista.it/immobile/17120292/,0
204,44.397769,8.938749,Corso Aurelio Saffi s.c.n,3,it,{'typology': 'flat'},729,Centro Est,0,3356409511 (55014055),3,0,0,1,0,0,Genova,Carignano,0,20,sale,635000,1942,16114641,flat,Genova,12,1,327,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Corso Aurelio Saffi s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fe/5b/89/190406606.jpg,https://www.idealista.it/immobile/16114641/,1
205,44.402793,8.947164,Viale Brigata Bisagno Adiacenze s.c.n,2,it,{'typology': 'flat'},729,Medio Levante,0,FOCE,6,0,0,1,1,0,Genova,Foce,0,2,sale,265000,1963,17111234,flat,Genova,8,1,135,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Viale Brigata Bisagno Adiacenze s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a9/95/1c/223706289.jpg,https://www.idealista.it/immobile/17111234/,0
206,44.407712,8.930359,Campetto,4,it,"{'subTypology': 'independantHouse', 'typology': 'chalet'}",730,Centro Est,0,46 (65801933),0,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,5,sale,370000,514,13559478,chalet,Genova,6,0,720,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Casa indipendente in Campetto'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/23/16/ee/163295920.jpg,https://www.idealista.it/immobile/13559478/,1
207,44.41069,8.935986,quartiere Castelletto,1,it,{'typology': 'flat'},730,Centro Est,0,01-V000043,0,0,0,,0,0,Genova,Castelletto,0,11,sale,270000,2077,17160055,flat,Genova,5,0,130,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/29/5e/4c/210072343.jpg,https://www.idealista.it/immobile/17160055/,0
208,44.40401,8.929027,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},731,Centro Est,0,-55090896,0,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,11,sale,40000,930,16654419,flat,Genova,4,0,43,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/de/bb/33/199859350.jpg,https://www.idealista.it/immobile/16654419/,0
209,44.410762,8.936331,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},732,Centro Est,0,-54319276,0,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,10,sale,270000,4500,16246658,flat,Genova,5,0,60,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1b/6b/99/192732597.jpg,https://www.idealista.it/immobile/16246658/,0
210,44.410895,8.937649,Via Goffredo Mameli,2,it,{'typology': 'flat'},732,Centro Est,0,48 (62192638),0,0,0,1,1,0,Genova,Castelletto,0,19,sale,470000,2410,12017742,flat,Genova,6,0,195,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Goffredo Mameli'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a5/86/83/163292544.jpg,https://www.idealista.it/immobile/12017742/,1
211,44.407869,8.93042,Via San Lorenzo s.c.n,1,it,{'typology': 'flat'},735,Centro Est,0,Via san lorenzo,5,1,0,1,1,0,Genova,Prè-Molo-Maddalena,0,23,sale,395000,2079,16984666,flat,Genova,10,1,190,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via San Lorenzo s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/84/94/66/206382628.jpg,https://www.idealista.it/immobile/16984666/,0
212,44.409553,8.943894,Via Serra,1,it,{'typology': 'flat'},735,Centro Est,0,Quadrilatero (75206324),2,0,0,0,1,0,Genova,San Vincenzo-Portoria,0,12,sale,141750,1116,17561445,flat,Genova,4,0,127,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Serra'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/51/ea/88/218211957.jpg,https://www.idealista.it/immobile/17561445/,0
213,44.409491,8.932335,"Via dei Macelli di Soziglia, 1",1,it,{'typology': 'flat'},741,Centro Est,0,,5,0,0,0,1,1,Genova,Prè-Molo-Maddalena,0,18,sale,119000,1983,17332224,flat,Genova,4,1,60,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via dei Macelli di Soziglia, 1'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/74/3c/05/213506634.jpg,https://www.idealista.it/immobile/17332224/,0
214,44.40567,8.929067,Piazza Cavour,2,it,"{'subTypology': 'duplex', 'typology': 'flat'}",743,Centro Est,0,21611048-144 (75566552),6,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,20,sale,110000,2444,17678957,duplex,Genova,2,0,45,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento su due piani in Piazza Cavour'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/33/83/79/220944372.jpg,https://www.idealista.it/immobile/17678957/,0
215,44.411003,8.937785,quartiere San Vincenzo-Portoria,2,it,{'typology': 'flat'},743,Centro Est,0,-54338033,4,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,14,sale,690000,3209,16222183,flat,Genova,8,0,215,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/31/54/f0/221085953.jpg,https://www.idealista.it/immobile/16222183/,0
216,44.410676,8.935045,Via GARIBALDI,2,it,{'typology': 'flat'},750,Centro Est,0,,2,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,12,sale,1090000,5396,11920976,flat,Genova,8,0,202,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via GARIBALDI'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/56/56/db/101495416.jpg,https://www.idealista.it/immobile/11920976/,0
217,44.40907,8.944988,quartiere San Vincenzo-Portoria,2,it,{'typology': 'flat'},753,Centro Est,0,RICCI - SAN VINCENZO (55276041),0,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,21,sale,299000,1359,17812582,flat,Genova,10,0,220,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/72/31/0f/223490624.jpg,https://www.idealista.it/immobile/17812582/,0
218,44.407539,8.929886,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},753,Centro Est,0,-55228061,3,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,18,sale,148000,2176,17519551,flat,Genova,4,0,68,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ac/42/4d/217367500.jpg,https://www.idealista.it/immobile/17519551/,0
219,44.410208,8.93353,"Via della Maddalena, 1",1,it,{'typology': 'flat'},753,Centro Est,0,Ele  (2521391),2,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,14,sale,129000,2580,17013298,flat,Genova,3,1,50,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via della Maddalena, 1'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fe/03/97/207206240.jpg,https://www.idealista.it/immobile/17013298/,0
220,44.409157,8.944926,Via Galata,1,it,{'typology': 'flat'},756,Centro Est,0,,1,0,0,0,0,0,Genova,San Vincenzo-Portoria,0,6,sale,170000,2179,14537842,flat,Genova,4,0,78,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Galata'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d2/cc/cf/152936220.jpg,https://www.idealista.it/immobile/14537842/,0
221,44.405334,8.947676,quartiere Foce,1,it,{'typology': 'flat'},758,Medio Levante,0,-54048726,4,0,0,1,1,0,Genova,Foce,0,7,sale,270000,3176,16824420,flat,Genova,5,0,85,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/38/0d/b0/203238211.jpg,https://www.idealista.it/immobile/16824420/,0
222,44.407559,8.92979,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},761,Centro Est,0,CS131 (55069114),5,0,0,,1,1,Genova,Prè-Molo-Maddalena,0,15,sale,107000,1783,16502453,flat,Genova,2,0,60,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/52/5f/96/197139355.jpg,https://www.idealista.it/immobile/16502453/,0
223,44.407171,8.929501,"Via dei Giustiniani, 9",1,it,{'typology': 'flat'},762,Centro Est,0,21611009-1684 (74843550),1,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,21,sale,148000,2000,17449466,flat,Genova,4,1,74,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via dei Giustiniani, 9'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/64/65/79/215922363.jpg,https://www.idealista.it/immobile/17449466/,0
224,44.411169,8.937698,Via Martin Piaggio s.c.n,2,it,{'typology': 'flat'},762,Centro Est,0,-69829326,4,0,0,1,1,0,Genova,Castelletto,0,24,sale,415000,2767,15461062,flat,Genova,4,1,150,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Martin Piaggio s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b0/97/cc/177923963.jpg,https://www.idealista.it/immobile/15461062/,1
225,44.40174,8.947203,Via Pisacane s.c.n,1,it,{'typology': 'flat'},768,Medio Levante,0,3170,3,0,0,1,0,0,Genova,Foce,0,7,sale,190000,1727,17647270,flat,Genova,8,1,110,,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Pisacane s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5b/c7/2a/220308443.jpg,https://www.idealista.it/immobile/17647270/,0
226,44.409875,8.932457,Piazza Lavagna s.c.n,1,it,"{'subTypology': 'studio', 'typology': 'flat'}",769,Centro Est,0,C (55227272),2,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,14,sale,89000,2405,17511843,studio,Genova,1,1,37,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Monolocale in Piazza Lavagna s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3a/a5/4b/218334498.jpg,https://www.idealista.it/immobile/17511843/,0
227,44.408019,8.946441,quartiere San Vincenzo-Portoria,1,it,{'typology': 'flat'},771,Centro Est,0,Vzerb1,2,1,0,1,1,0,Genova,San Vincenzo-Portoria,0,18,sale,275000,2115,16916527,flat,Genova,8,0,130,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/9e/8a/86/205064166.jpg,https://www.idealista.it/immobile/16916527/,0
228,44.406669,8.929085,"Vico Dietro il Coro di San Cosimo, 22",1,it,{'typology': 'flat'},771,Centro Est,0,,2,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,21,sale,85000,1250,16912223,flat,Genova,4,1,68,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico Dietro il Coro di San Cosimo, 22'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3b/4f/47/204974907.jpg,https://www.idealista.it/immobile/16912223/,0
229,44.410245,8.933161,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},772,Centro Est,0,47 (68904645),1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,14,sale,125000,2273,14948693,flat,Genova,2,0,55,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/23/ea/aa/169523522.jpg,https://www.idealista.it/immobile/14948693/,0
